ClientID,BF1772,BF2152,BF1681,BF2370,BF9289,BF8238,BF0060,BF9878,BF0809,BF7814,BF8063,BF6885,BF5238,BF2887,BF4831,BF9724,BF6693,BF1414,BF0103,BF6167,BF6975,BF6604,BF3942,BF9708
114147579,0.0,3.0,5.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
114940045,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0
116579465,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0
117425588,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
118893982,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,4.0,4.0,0.0
119084313,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
119934948,0.0,5.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
120309319,4.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0
120912556,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
122214442,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0
123491556,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0
124309706,1.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0
125149462,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0
125799118,4.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,4.0,0.0,0.0
127169052,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,4.0,0.0,5.0,0.0,4.0,5.0,2.0,4.0,0.0,3.0,4.0
129120976,3.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0
129645212,0.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0
129944407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
130368545,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132435420,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0
133445159,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
134382923,0.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
134500410,3.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0
136522981,0.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
136792598,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
136800865,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
136889015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
137088565,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0
137880967,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139056963,4.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
141537827,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
141960488,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,5.0
143937463,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0
147191794,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
148802088,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,4.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
151207704,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0
153154348,3.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,4.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
153732125,4.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
154082394,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
154222290,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
154965625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
155589871,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
156890316,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,5.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0
158152614,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,4.0,0.0
158814357,0.0,1.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
160040916,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
160091981,0.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
162476207,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
164295475,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0
164456478,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
164949052,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0
165768517,5.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
168446324,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
169228571,2.0,5.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0
169560770,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
169774703,0.0,1.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,4.0,5.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0
171116432,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171360927,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0
171840997,0.0,5.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
171856025,0.0,0.0,0.0,4.0,5.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
172410282,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0
172834339,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
173310591,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
173838115,0.0,2.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
174852221,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0
176452492,4.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0
177636420,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0
178313408,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0
181426928,0.0,5.0,4.0,3.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,5.0,3.0
183581920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
184023036,2.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0
184960549,5.0,0.0,5.0,0.0,4.0,4.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0
189292238,4.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0
189805811,5.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0
190491552,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
190499590,1.0,5.0,5.0,0.0,4.0,5.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0
190764682,0.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
191156623,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0
194468996,0.0,5.0,0.0,0.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0
194570340,2.0,0.0,4.0,0.0,5.0,5.0,5.0,1.0,0.0,4.0,0.0,4.0,0.0,5.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
195915645,2.0,0.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
196614204,5.0,5.0,0.0,3.0,0.0,5.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
196822935,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
197278189,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0
197928096,0.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
197950503,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0
201091877,4.0,4.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0
201781754,0.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0
203210359,3.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,5.0,0.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
203821083,0.0,1.0,0.0,4.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,1.0
209633074,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0
209773113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
211603471,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
212564012,4.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
212752912,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0
218236149,0.0,4.0,5.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,1.0,5.0,0.0
218732159,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0
219782729,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220575020,0.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
220594202,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0
220736495,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0
221090142,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0
221878673,2.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0
223103230,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
225603978,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
227265235,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
228207308,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
228569299,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
229935872,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
231615341,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0
233093469,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0
233124852,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
234645737,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0
235158763,0.0,2.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,4.0
235277937,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0
235351161,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
237697847,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,4.0,0.0,1.0
238744046,0.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
241482807,5.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
242069169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0
242855350,0.0,4.0,1.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0
