ClientID,BF1772,BF2152,BF1681,BF2370,BF9289,BF8238,BF0060,BF9878,BF0809,BF7814,BF8063,BF6885,BF5238,BF2887,BF4831,BF9724,BF6693,BF1414,BF0103,BF6167,BF6975,BF6604,BF3942,BF9708
111370443,-1.5765166949677223e-14,7.105427357601002e-15,4.884981308350689e-15,3.0000000000000067,4.999999999999992,2.886579864025407e-15,2.0000000000000004,-2.886579864025407e-15,1.3322676295501878e-15,5.000000000000005,-4.440892098500626e-16,3.9968028886505635e-15,1.5543122344752192e-15,2.220446049250313e-15,3.0000000000000004,2.886579864025407e-15,-1.1102230246251565e-15,-2.220446049250313e-16,5.000000000000001,3.0000000000000027,4.9999999999999964,4.9999999999999964,8.215650382226158e-15,-6.439293542825908e-15
111532088,4.551914400963142e-15,5.551115123125783e-16,-6.661338147750939e-16,1.887379141862766e-15,-2.55351295663786e-15,0.9999999999999983,5.000000000000003,0.0,-8.881784197001252e-16,1.7763568394002505e-15,-6.661338147750939e-16,6.439293542825908e-15,4.6629367034256575e-15,-2.7755575615628914e-15,6.439293542825908e-15,4.9999999999999964,3.999999999999997,0.9999999999999997,-7.105427357601002e-15,1.0,1.000000000000001,1.999999999999996,-5.329070518200751e-15,-1.887379141862766e-15
112087671,-1.1102230246251565e-15,-6.661338147750939e-16,5.000000000000001,-6.217248937900877e-15,1.5543122344752192e-15,5.000000000000004,3.9999999999999982,2.220446049250313e-16,4.999999999999999,2.999999999999994,4.000000000000001,-2.220446049250313e-15,5.10702591327572e-15,4.999999999999997,2.0000000000000004,2.886579864025407e-15,5.0000000000000036,-2.886579864025407e-15,6.8833827526759706e-15,4.000000000000003,-1.5543122344752192e-15,9.547918011776346e-15,1.0000000000000018,3.000000000000001
112137859,2.6201263381153694e-14,1.1102230246251565e-16,-3.1086244689504383e-15,3.9999999999999973,8.215650382226158e-15,2.999999999999995,-3.4416913763379853e-15,-1.3322676295501878e-15,-1.1102230246251565e-15,3.0000000000000004,4.440892098500626e-16,-1.4432899320127035e-15,-1.5543122344752192e-15,-5.218048215738236e-15,-2.55351295663786e-15,0.9999999999999912,1.1102230246251565e-15,3.9999999999999853,0.9999999999999905,1.0,3.3306690738754696e-16,-3.4416913763379853e-15,-1.887379141862766e-15,1.1102230246251565e-15
113848143,-2.886579864025407e-14,4.000000000000003,5.551115123125783e-15,7.327471962526033e-15,4.999999999999993,1.7763568394002505e-15,1.7763568394002505e-15,-3.1086244689504383e-15,6.439293542825908e-15,5.329070518200751e-15,-3.3306690738754696e-15,2.886579864025407e-15,1.7763568394002505e-15,1.1102230246251565e-15,-5.10702591327572e-15,5.000000000000015,1.999999999999998,4.000000000000014,6.217248937900877e-15,5.000000000000002,4.999999999999999,-6.8833827526759706e-15,5.000000000000003,7.771561172376096e-15
114084722,4.000000000000013,4.440892098500626e-16,-4.884981308350689e-15,5.329070518200751e-15,4.6629367034256575e-15,2.9999999999999947,3.9999999999999982,1.7763568394002505e-15,3.774758283725532e-15,5.000000000000001,-2.220446049250313e-16,1.3322676295501878e-15,3.9999999999999964,-1.1102230246251565e-15,1.1102230246251565e-15,4.000000000000002,-1.9984014443252818e-15,4.999999999999997,-9.769962616701378e-15,-7.549516567451064e-15,1.000000000000007,-1.1102230246251565e-14,3.9999999999999947,3.0
114147579,-2.886579864025407e-15,2.9999999999999973,4.999999999999996,8.43769498715119e-15,3.999999999999994,-6.661338147750939e-16,3.9999999999999973,2.000000000000002,-1.5543122344752192e-15,1.3322676295501878e-15,-5.329070518200751e-15,2.220446049250313e-15,4.000000000000001,1.1102230246251565e-15,-1.1102230246251565e-15,8.881784197001252e-16,-1.5543122344752192e-15,5.551115123125783e-15,5.329070518200751e-15,3.1086244689504383e-15,4.000000000000001,3.774758283725532e-15,-3.1086244689504383e-15,1.3322676295501878e-15
114940045,4.000000000000002,-3.774758283725532e-15,5.000000000000003,3.9999999999999925,5.10702591327572e-15,1.3322676295501878e-15,4.440892098500626e-16,5.773159728050814e-15,4.440892098500626e-16,-5.995204332975845e-15,7.993605777301127e-15,4.9999999999999964,-3.3306690738754696e-15,5.0,4.999999999999998,-8.881784197001252e-15,8.43769498715119e-15,4.440892098500626e-16,4.999999999999998,2.220446049250313e-16,-4.440892098500626e-16,5.0,5.329070518200751e-15,3.999999999999993
116579465,1.7763568394002505e-15,-2.220446049250313e-16,3.3306690738754696e-15,2.220446049250313e-16,5.0,2.220446049250313e-15,-4.440892098500626e-16,5.0,4.218847493575595e-15,-2.220446049250313e-15,-2.220446049250313e-16,5.995204332975845e-15,4.999999999999997,3.0000000000000018,-2.4424906541753444e-15,3.9999999999999973,-1.1102230246251565e-15,0.9999999999999967,3.0000000000000058,-2.886579864025407e-15,-3.774758283725532e-15,1.9999999999999933,6.661338147750939e-16,4.0
117425588,1.4654943925052066e-14,4.0,-2.886579864025407e-15,1.9984014443252818e-15,4.999999999999999,3.9999999999999982,-2.886579864025407e-15,-2.6645352591003757e-15,6.8833827526759706e-15,4.999999999999997,4.000000000000001,2.999999999999997,-4.440892098500626e-15,8.881784197001252e-16,4.999999999999995,1.000000000000002,4.0,3.552713678800501e-15,2.4424906541753444e-15,3.1086244689504383e-15,-2.6645352591003757e-15,-6.661338147750939e-15,-3.1086244689504383e-15,1.999999999999996
118893982,-1.3766765505351941e-14,4.440892098500626e-16,5.995204332975845e-15,1.1102230246251565e-15,-2.886579864025407e-15,-1.5543122344752192e-15,2.000000000000001,-2.4424906541753444e-15,7.105427357601002e-15,1.5543122344752192e-15,3.0000000000000044,2.220446049250313e-16,0.0,-2.220446049250313e-15,4.0,4.0000000000000036,2.6645352591003757e-15,3.9999999999999996,0.9999999999999951,8.881784197001252e-16,1.0000000000000018,4.0000000000000036,4.000000000000006,-2.220446049250313e-16
119084313,3.0000000000000213,3.9968028886505635e-15,-3.552713678800501e-15,2.220446049250313e-16,3.3306690738754696e-15,2.220446049250313e-16,4.999999999999998,-2.220446049250313e-16,-1.9984014443252818e-15,4.999999999999999,0.0,1.9984014443252818e-15,2.9999999999999973,3.9999999999999973,6.661338147750939e-16,-5.773159728050814e-15,4.999999999999997,-4.218847493575595e-15,4.999999999999995,-1.1102230246251565e-15,5.10702591327572e-15,3.0000000000000018,-9.547918011776346e-15,-1.8207657603852567e-14
119934948,1.865174681370263e-14,4.999999999999994,4.999999999999991,8.43769498715119e-15,8.881784197001252e-16,4.999999999999992,3.9999999999999973,6.661338147750939e-16,-6.661338147750939e-16,6.661338147750939e-16,0.9999999999999932,1.9999999999999942,1.5543122344752192e-15,1.1102230246251565e-15,-6.661338147750939e-16,4.000000000000001,-2.220446049250313e-16,3.3306690738754696e-15,4.440892098500626e-16,5.329070518200751e-15,4.999999999999993,4.884981308350689e-15,-5.773159728050814e-15,-1.6209256159527285e-14
120309319,3.999999999999999,1.7763568394002505e-15,4.218847493575595e-15,4.999999999999997,4.999999999999999,-6.661338147750939e-16,2.220446049250313e-16,3.9999999999999973,-3.3306690738754696e-15,3.9968028886505635e-15,2.000000000000002,9.769962616701378e-15,3.999999999999999,2.886579864025407e-15,1.9984014443252818e-15,-5.995204332975845e-15,2.9999999999999982,5.0,4.999999999999994,-5.329070518200751e-15,3.3306690738754696e-15,3.9999999999999964,2.220446049250313e-16,1.5543122344752192e-15
120912556,4.884981308350689e-15,1.0000000000000018,2.6645352591003757e-15,-5.329070518200751e-15,2.220446049250313e-15,4.0,-2.220446049250313e-16,2.9999999999999973,4.6629367034256575e-15,-1.1102230246251565e-15,6.661338147750939e-16,-2.220446049250313e-16,1.0000000000000018,-1.9984014443252818e-15,1.0000000000000018,3.9999999999999973,4.999999999999994,-1.9984014443252818e-15,5.0,2.220446049250313e-16,-1.3322676295501878e-15,-3.3306690738754696e-15,-1.3322676295501878e-15,1.0000000000000009
122214442,-1.1102230246251565e-15,3.3306690738754696e-15,1.9999999999999978,4.440892098500626e-16,2.220446049250313e-16,-1.5543122344752192e-15,4.999999999999998,-1.1102230246251565e-15,3.9999999999999973,-6.661338147750939e-16,3.999999999999998,-1.5543122344752192e-15,2.999999999999999,-1.3322676295501878e-15,2.220446049250313e-16,6.8833827526759706e-15,1.1102230246251565e-15,2.9999999999999996,-2.220446049250313e-15,4.000000000000002,4.218847493575595e-15,1.7763568394002505e-15,4.999999999999998,6.8833827526759706e-15
123491556,4.999999999999999,-1.3322676295501878e-15,-4.440892098500626e-16,4.999999999999998,-4.440892098500626e-16,4.999999999999999,-2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,3.774758283725532e-15,4.884981308350689e-15,6.8833827526759706e-15,8.881784197001252e-16,8.881784197001252e-16,0.9999999999999998,4.999999999999996,1.1102230246251565e-15,3.9999999999999964,0.9999999999999895,4.9999999999999964,3.552713678800501e-15,2.999999999999993,-8.881784197001252e-16,0.0
124309706,0.9999999999999954,0.9999999999999987,4.000000000000001,3.9999999999999973,5.0,-1.7763568394002505e-15,-3.1086244689504383e-15,-1.3322676295501878e-15,9.547918011776346e-15,-3.9968028886505635e-15,2.886579864025407e-15,-1.7763568394002505e-15,-3.552713678800501e-15,4.440892098500626e-16,3.9999999999999973,2.0000000000000027,2.220446049250313e-15,5.000000000000003,-2.220446049250313e-16,3.9999999999999956,-1.3322676295501878e-15,2.220446049250313e-16,5.0000000000000036,6.661338147750939e-15
125149462,1.9984014443252818e-15,0.9999999999999967,2.000000000000001,4.000000000000003,-2.220446049250313e-15,-4.440892098500626e-16,3.219646771412954e-15,1.0000000000000022,-4.440892098500626e-16,3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-15,2.0,-8.881784197001252e-16,3.219646771412954e-15,3.999999999999997,-1.1102230246251565e-15,1.1102230246251565e-16,-3.3306690738754696e-15,1.000000000000001,4.0,4.999999999999998,-1.1102230246251565e-15,-7.771561172376096e-15
125799118,4.000000000000001,4.000000000000003,-8.881784197001252e-16,4.999999999999999,4.999999999999996,2.886579864025407e-15,4.440892098500626e-16,6.661338147750939e-16,-3.1086244689504383e-15,1.5543122344752192e-15,1.7763568394002505e-15,9.325873406851315e-15,3.9999999999999964,3.9968028886505635e-15,-1.3322676295501878e-15,-7.549516567451064e-15,1.9999999999999996,3.0,3.9999999999999982,4.999999999999992,2.4424906541753444e-15,3.9999999999999973,1.3322676295501878e-15,-8.881784197001252e-16
127169052,5.000000000000002,2.6645352591003757e-15,-3.9968028886505635e-15,5.0000000000000036,4.000000000000004,-3.1086244689504383e-15,2.220446049250313e-15,1.7763568394002505e-15,3.1086244689504383e-15,5.000000000000003,1.7763568394002505e-15,4.999999999999998,3.999999999999998,4.0000000000000036,1.7763568394002505e-15,4.9999999999999964,-8.881784197001252e-16,3.9999999999999973,4.9999999999999964,1.9999999999999984,3.9999999999999996,-7.549516567451064e-15,3.0000000000000013,4.000000000000002
129120976,3.0,4.9999999999999964,1.0000000000000047,6.661338147750939e-16,1.9984014443252818e-15,5.0,1.3322676295501878e-15,-2.6645352591003757e-15,4.999999999999992,4.000000000000004,0.9999999999999976,3.999999999999998,6.661338147750939e-16,5.0,-8.881784197001252e-16,1.5543122344752192e-15,1.9984014443252818e-15,4.9999999999999964,0.0,1.0000000000000022,1.000000000000005,5.000000000000007,-1.9984014443252818e-15,-5.551115123125783e-15
129645212,-1.9984014443252818e-15,4.000000000000001,0.9999999999999991,5.0000000000000036,-3.1086244689504383e-15,1.9999999999999998,2.220446049250313e-15,2.220446049250313e-15,3.999999999999991,3.3306690738754696e-15,-4.440892098500626e-15,4.9999999999999964,3.552713678800501e-15,2.220446049250313e-16,1.1102230246251565e-15,0.0,-2.6645352591003757e-15,1.5543122344752192e-15,2.220446049250313e-16,5.000000000000002,5.0,4.000000000000004,6.661338147750939e-16,-2.886579864025407e-15
129944407,1.5543122344752192e-15,3.6637359812630166e-15,2.7755575615628914e-15,-3.9968028886505635e-15,-8.881784197001252e-16,2.1094237467877974e-15,-2.220446049250313e-16,1.9999999999999973,4.999999999999997,4.000000000000001,4.0,-1.6653345369377348e-15,1.1102230246251565e-16,-2.1094237467877974e-15,1.887379141862766e-15,3.9968028886505635e-15,5.551115123125783e-16,-3.9968028886505635e-15,4.440892098500626e-16,3.999999999999998,3.552713678800501e-15,-1.7763568394002505e-15,-1.2212453270876722e-15,2.220446049250313e-15
130368545,-1.4432899320127035e-15,4.440892098500626e-16,7.771561172376096e-16,4.9960036108132044e-15,4.999999999999995,4.999999999999999,-5.551115123125783e-16,-2.886579864025407e-15,3.4416913763379853e-15,1.0000000000000002,0.9999999999999982,7.771561172376096e-16,-3.3306690738754696e-16,4.551914400963142e-15,-4.9960036108132044e-15,4.000000000000003,-5.551115123125783e-16,4.440892098500626e-16,-1.1102230246251565e-15,-2.9976021664879227e-15,-1.5543122344752192e-15,-1.3322676295501878e-15,-2.220446049250313e-16,2.7755575615628914e-15
132435420,-1.1102230246251565e-15,2.886579864025407e-15,1.9999999999999942,5.10702591327572e-15,3.9999999999999987,-3.9968028886505635e-15,4.999999999999997,3.1086244689504383e-15,4.218847493575595e-15,-1.1102230246251565e-15,-2.886579864025407e-15,3.9999999999999933,0.0,2.6645352591003757e-15,4.999999999999995,3.552713678800501e-15,1.9984014443252818e-15,1.0000000000000056,1.3322676295501878e-15,1.1102230246251565e-15,2.9999999999999964,2.220446049250313e-15,4.000000000000002,2.0000000000000036
133445159,3.774758283725532e-15,4.0000000000000036,-5.10702591327572e-15,5.10702591327572e-15,3.9999999999999956,2.220446049250313e-16,4.000000000000001,2.220446049250313e-16,6.661338147750939e-16,-3.552713678800501e-15,-3.3306690738754696e-15,2.4424906541753444e-15,4.999999999999993,1.1102230246251565e-15,-1.9984014443252818e-15,4.884981308350689e-15,4.999999999999994,4.218847493575595e-15,4.440892098500626e-15,-2.220446049250313e-16,1.1102230246251565e-15,1.0000000000000044,5.0,2.6645352591003757e-15
134382923,2.4424906541753444e-15,1.9999999999999947,4.999999999999998,2.999999999999999,1.9984014443252818e-15,-8.881784197001252e-16,5.000000000000002,1.9984014443252818e-15,-2.886579864025407e-15,3.000000000000001,3.552713678800501e-15,1.5543122344752192e-15,1.000000000000001,2.999999999999996,1.9984014443252818e-15,2.9999999999999973,2.000000000000001,3.0,-2.220446049250313e-16,1.3322676295501878e-15,4.218847493575595e-15,3.000000000000003,4.440892098500626e-16,-4.884981308350689e-15
134500410,2.999999999999997,5.000000000000001,-1.1102230246251565e-15,2.4424906541753444e-15,4.999999999999997,-5.329070518200751e-15,3.9999999999999982,6.661338147750939e-16,3.9999999999999964,5.995204332975845e-15,-3.552713678800501e-15,4.999999999999997,1.1102230246251565e-15,3.3306690738754696e-15,1.999999999999994,4.000000000000007,1.7763568394002505e-15,5.000000000000006,-1.5543122344752192e-15,-2.220446049250313e-15,3.774758283725532e-15,2.220446049250313e-16,3.0000000000000013,1.0000000000000044
136522981,3.3306690738754696e-15,3.9999999999999964,2.999999999999998,4.000000000000003,1.9984014443252818e-15,4.000000000000001,-4.440892098500626e-16,8.881784197001252e-16,-3.1086244689504383e-15,2.220446049250313e-16,-9.992007221626409e-16,1.1102230246251565e-15,1.3322676295501878e-15,1.1102230246251565e-16,-1.1102230246251565e-15,-1.7763568394002505e-15,-1.6653345369377348e-15,2.886579864025407e-15,1.6653345369377348e-15,1.887379141862766e-15,2.9999999999999942,2.000000000000005,-8.881784197001252e-16,-5.329070518200751e-15
136792598,-1.5543122344752192e-15,9.992007221626409e-16,-1.1102230246251565e-16,3.9968028886505635e-15,-2.3314683517128287e-15,-4.440892098500626e-16,5.0,8.881784197001252e-16,-5.440092820663267e-15,1.000000000000003,5.551115123125783e-16,3.774758283725532e-15,1.887379141862766e-15,1.0000000000000004,-7.771561172376096e-16,-1.3322676295501878e-15,1.1102230246251565e-15,0.9999999999999987,-3.3306690738754696e-15,-8.881784197001252e-16,4.551914400963142e-15,5.0000000000000036,-5.551115123125783e-16,-6.439293542825908e-15
136800865,3.0,-2.220446049250313e-16,-1.5543122344752192e-15,3.9968028886505635e-15,3.9999999999999982,1.1102230246251565e-15,4.440892098500626e-16,5.000000000000001,1.9984014443252818e-15,3.999999999999999,-1.3322676295501878e-15,7.327471962526033e-15,4.999999999999997,2.6645352591003757e-15,-1.5543122344752192e-15,-2.220446049250313e-15,-4.440892098500626e-16,2.220446049250313e-16,4.6629367034256575e-15,-1.5543122344752192e-15,4.440892098500626e-16,-6.217248937900877e-15,-1.1102230246251565e-15,4.000000000000002
136889015,2.3314683517128287e-15,-4.440892098500626e-16,-9.992007221626409e-16,-1.5543122344752192e-15,2.7755575615628914e-15,-9.992007221626409e-16,5.551115123125783e-16,5.551115123125783e-16,-8.881784197001252e-16,-1.5543122344752192e-15,3.9999999999999987,3.999999999999996,6.661338147750939e-16,2.886579864025407e-15,-8.881784197001252e-16,-1.1102230246251565e-16,3.3306690738754696e-15,1.4432899320127035e-15,-4.440892098500626e-16,1.887379141862766e-15,-2.3314683517128287e-15,-2.4424906541753444e-15,7.771561172376096e-16,5.000000000000001
137088565,3.999999999999994,4.440892098500626e-16,1.7763568394002505e-15,5.000000000000003,6.661338147750939e-16,2.9999999999999982,5.329070518200751e-15,-1.1102230246251565e-15,4.999999999999999,4.999999999999999,4.000000000000002,1.1102230246251565e-15,3.9999999999999982,-1.1102230246251565e-15,2.886579864025407e-15,4.000000000000003,0.9999999999999989,-2.220446049250313e-15,-4.6629367034256575e-15,-1.9984014443252818e-15,1.000000000000006,2.999999999999998,4.999999999999999,-1.1102230246251565e-15
137880967,1.887379141862766e-15,1.2212453270876722e-15,1.3322676295501878e-15,1.9999999999999973,-4.440892098500626e-16,-1.7763568394002505e-15,4.0000000000000036,-4.440892098500626e-16,2.999999999999997,3.0000000000000027,5.551115123125783e-16,-3.3306690738754696e-16,4.3298697960381105e-15,-5.10702591327572e-15,3.3306690738754696e-15,4.000000000000003,3.999999999999996,0.9999999999999991,-4.218847493575595e-15,0.0,4.551914400963142e-15,-7.771561172376096e-16,-5.551115123125783e-16,4.440892098500626e-16
139056963,4.000000000000005,-2.220446049250313e-16,-3.9968028886505635e-15,3.999999999999999,2.220446049250313e-16,8.881784197001252e-16,5.000000000000002,4.000000000000001,1.999999999999987,5.329070518200751e-15,8.881784197001252e-16,3.774758283725532e-15,9.547918011776346e-15,5.0,5.10702591327572e-15,-2.220446049250313e-15,4.999999999999993,1.7763568394002505e-15,-2.6645352591003757e-15,1.3322676295501878e-15,3.9999999999999987,3.1086244689504383e-15,-1.3322676295501878e-15,-1.7763568394002505e-15
141537827,-4.440892098500626e-16,8.881784197001252e-16,1.1102230246251565e-16,4.884981308350689e-15,-4.440892098500626e-16,5.0,2.55351295663786e-15,-1.1102230246251565e-16,4.6629367034256575e-15,-3.1086244689504383e-15,-4.551914400963142e-15,-1.2212453270876722e-15,5.0,-6.661338147750939e-16,2.3314683517128287e-15,1.1102230246251565e-15,4.99999999999999,2.55351295663786e-15,1.887379141862766e-15,3.9968028886505635e-15,4.999999999999994,3.3306690738754696e-15,2.999999999999996,-4.440892098500626e-16
141960488,-5.329070518200751e-15,2.220446049250313e-15,4.000000000000005,1.9984014443252818e-15,4.000000000000004,1.5543122344752192e-15,-1.1102230246251565e-15,1.9999999999999982,8.215650382226158e-15,4.999999999999993,8.881784197001252e-16,-8.881784197001252e-16,-3.552713678800501e-15,4.218847493575595e-15,-1.3322676295501878e-15,-2.6645352591003757e-15,3.3306690738754696e-15,-1.3322676295501878e-15,4.000000000000005,0.9999999999999991,-3.9968028886505635e-15,3.9999999999999987,4.000000000000002,4.999999999999998
143937463,-4.440892098500626e-16,2.886579864025407e-15,-1.3322676295501878e-15,2.9999999999999947,2.6645352591003757e-15,5.000000000000001,-1.9984014443252818e-15,6.661338147750939e-16,1.7763568394002505e-15,-1.3322676295501878e-15,3.0000000000000018,2.999999999999999,2.220446049250313e-16,4.440892098500626e-15,2.9999999999999973,-3.552713678800501e-15,4.440892098500626e-15,-2.6645352591003757e-15,3.999999999999999,4.999999999999998,-1.9984014443252818e-15,-3.552713678800501e-15,3.774758283725532e-15,5.000000000000002
147191794,5.995204332975845e-15,4.999999999999998,2.220446049250313e-16,3.9999999999999987,7.993605777301127e-15,-8.881784197001252e-16,-6.661338147750939e-16,-2.886579864025407e-15,3.9999999999999942,5.0000000000000036,2.4424906541753444e-15,-1.5543122344752192e-15,-1.5543122344752192e-15,4.999999999999995,1.7763568394002505e-15,2.000000000000006,-2.6645352591003757e-15,3.999999999999995,1.1102230246251565e-15,0.0,3.552713678800501e-15,1.5543122344752192e-15,4.0000000000000036,-2.4424906541753444e-15
148802088,3.1086244689504383e-15,-2.220446049250313e-15,5.0,-8.215650382226158e-15,1.7763568394002505e-15,4.218847493575595e-15,2.4424906541753444e-15,5.551115123125783e-15,9.992007221626409e-15,3.9999999999999902,4.218847493575595e-15,3.999999999999991,0.9999999999999964,3.9999999999999947,5.000000000000001,-1.1102230246251565e-15,5.000000000000003,4.440892098500626e-16,4.884981308350689e-15,5.0,-1.1102230246251565e-15,1.9984014443252818e-15,1.9984014443252818e-15,4.0000000000000036
151207704,-2.220446049250313e-16,-6.661338147750939e-16,4.884981308350689e-15,4.999999999999997,7.105427357601002e-15,1.0000000000000004,2.220446049250313e-15,-2.886579864025407e-15,4.440892098500626e-16,2.9999999999999987,5.329070518200751e-15,4.440892098500626e-16,4.440892098500626e-16,3.9999999999999982,5.773159728050814e-15,1.5543122344752192e-15,4.999999999999994,4.999999999999995,-4.218847493575595e-15,6.661338147750939e-16,1.5543122344752192e-15,4.000000000000003,5.000000000000002,-2.886579864025407e-15
153154348,2.9999999999999964,3.9999999999999973,3.9999999999999956,7.327471962526033e-15,2.6645352591003757e-15,4.999999999999998,3.9999999999999996,2.220446049250313e-16,3.9999999999999942,3.0000000000000013,-3.9968028886505635e-15,3.9999999999999916,3.1086244689504383e-15,5.000000000000002,0.0,5.10702591327572e-15,0.9999999999999997,3.3306690738754696e-15,4.884981308350689e-15,3.9968028886505635e-15,3.9999999999999982,1.1546319456101628e-14,3.9999999999999982,-8.881784197001252e-16
